school,pupil,lang_score,ses,IQ_verb,sex,Minority,sch_ses,sch_iqv,sch_min
126,2045,26,21.27,-0.37,1,0,5.573,0.2332,0
126,2046,38,0.27,0.13,1,0,5.573,0.2332,0
126,2047,45,17.27,0.13,1,0,5.573,0.2332,0
126,2048,39,-15.73,0.63,0,0,5.573,0.2332,0
126,2049,37,-10.73,-0.37,1,0,5.573,0.2332,0
126,2050,38,18.27,-0.37,1,0,5.573,0.2332,0
126,2051,41,17.27,0.63,0,0,5.573,0.2332,0
126,2052,44,12.27,0.63,0,0,5.573,0.2332,0
126,2053,48,4.27,1.13,0,0,5.573,0.2332,0
126,2054,44,9.27,1.63,0,0,5.573,0.2332,0
126,2055,54,6.27,3.63,1,0,5.573,0.2332,0
126,2056,50,21.27,4.13,1,0,5.573,0.2332,0
126,2057,35,-1.73,-0.87,0,0,5.573,0.2332,0
126,2058,51,4.27,0.63,0,0,5.573,0.2332,0
126,2059,50,21.27,2.13,1,0,5.573,0.2332,0
126,2060,48,7.27,1.13,0,0,5.573,0.2332,0
129,2061,37,-1.73,0.13,1,0,2.939,0.3832,0.111
129,2065,42,-0.73,-2.37,1,0,2.939,0.3832,0.111
129,2066,44,-7.73,0.13,1,0,2.939,0.3832,0.111
129,2067,52,-12.73,4.13,1,0,2.939,0.3832,0.111
129,2068,42,-4.73,-0.87,1,0,2.939,0.3832,0.111
129,2070,48,4.27,-0.37,0,0,2.939,0.3832,0.111
129,2071,38,2.27,-0.37,0,0,2.939,0.3832,0.111
129,2072,47,2.27,-0.37,0,0,2.939,0.3832,0.111
129,2073,41,-13.73,-0.87,1,0,2.939,0.3832,0.111
129,2074,43,-4.73,-0.37,1,0,2.939,0.3832,0.111
129,2075,50,3.27,2.13,1,0,2.939,0.3832,0.111
129,2076,45,0.27,0.13,0,0,2.939,0.3832,0.111
129,2078,42,8.27,0.13,0,0,2.939,0.3832,0.111
129,2079,42,8.27,0.63,0,0,2.939,0.3832,0.111
129,2080,47,15.27,4.13,0,0,2.939,0.3832,0.111
129,2081,50,21.27,0.13,0,0,2.939,0.3832,0.111
129,2084,57,-7.73,1.13,0,0,2.939,0.3832,0.111
129,2086,43,-8.73,0.63,1,0,2.939,0.3832,0.111
129,2087,51,9.27,3.63,0,0,2.939,0.3832,0.111
129,2089,52,0.27,0.13,0,0,2.939,0.3832,0.111
129,2090,50,4.27,0.13,1,0,2.939,0.3832,0.111
129,2091,56,21.27,3.13,1,0,2.939,0.3832,0.111
129,2093,47,12.27,1.63,1,0,2.939,0.3832,0.111
129,2094,57,4.27,4.13,0,0,2.939,0.3832,0.111
129,2095,49,15.27,0.63,0,0,2.939,0.3832,0.111
129,2096,57,17.27,3.63,0,0,2.939,0.3832,0.111
130,2098,42,-17.73,-1.37,1,0,-7.799,0.3474,0
130,2099,45,-14.73,0.13,0,0,-7.799,0.3474,0
130,2100,57,-7.73,2.63,0,0,-7.799,0.3474,0
130,2101,52,2.27,0.13,1,0,-7.799,0.3474,0
130,2102,50,-7.73,0.63,1,0,-7.799,0.3474,0
130,2103,51,0.27,1.63,1,0,-7.799,0.3474,0
130,2104,27,-17.73,-5.87,1,0,-7.799,0.3474,0
130,2105,54,0.27,2.63,1,0,-7.799,0.3474,0
130,2106,44,-7.73,0.63,0,0,-7.799,0.3474,0
130,2107,45,-2.73,0.13,1,0,-7.799,0.3474,0
130,2108,54,-7.73,5.13,1,0,-7.799,0.3474,0
130,2109,27,-17.73,-3.87,0,0,-7.799,0.3474,0
130,2110,43,-12.73,0.63,1,0,-7.799,0.3474,0
132,2112,35,-7.73,0.63,0,0,3.13,0.7922,0.045
132,2113,45,-7.73,1.13,1,0,3.13,0.7922,0.045
132,2114,37,-0.73,0.13,0,0,3.13,0.7922,0.045
132,2115,46,2.27,-0.87,0,0,3.13,0.7922,0.045
132,2116,53,20.27,0.63,1,0,3.13,0.7922,0.045
132,2117,54,12.27,2.63,0,0,3.13,0.7922,0.045
132,2118,51,-7.73,0.63,1,0,3.13,0.7922,0.045
132,2119,36,5.27,-3.37,0,0,3.13,0.7922,0.045
132,2120,51,2.27,1.13,0,0,3.13,0.7922,0.045
132,2121,55,19.27,1.13,0,0,3.13,0.7922,0.045
132,2122,44,2.27,2.13,0,0,3.13,0.7922,0.045
132,2123,42,-7.73,2.13,0,0,3.13,0.7922,0.045
132,2124,48,22.27,-0.87,0,1,3.13,0.7922,0.045
132,2125,54,22.27,2.63,1,0,3.13,0.7922,0.045
132,2126,54,-7.73,2.63,0,0,3.13,0.7922,0.045
132,2127,42,-2.73,0.13,0,0,3.13,0.7922,0.045
132,2128,55,-2.73,1.13,0,0,3.13,0.7922,0.045
132,2129,49,-2.73,1.13,0,0,3.13,0.7922,0.045
132,2130,48,-7.73,1.63,0,0,3.13,0.7922,0.045
132,2131,44,0.27,-0.87,1,0,3.13,0.7922,0.045
132,2132,53,12.27,2.63,1,0,3.13,0.7922,0.045
133,2139,31,-12.73,-3.87,1,1,-2.545,-0.2002,0.167
133,2140,43,-4.73,-2.37,1,1,-2.545,-0.2002,0.167
133,2142,47,-8.73,0.63,0,0,-2.545,-0.2002,0.167
133,2143,53,-8.73,1.63,0,0,-2.545,-0.2002,0.167
133,2144,32,-12.73,-0.87,1,0,-2.545,-0.2002,0.167
133,2145,51,-8.73,5.13,1,0,-2.545,-0.2002,0.167
133,2146,52,21.27,-0.37,1,0,-2.545,-0.2002,0.167
133,2147,54,8.27,0.63,0,0,-2.545,-0.2002,0.167
133,2148,46,-6.73,-3.37,1,0,-2.545,-0.2002,0.167
133,2149,52,-0.73,-0.87,0,0,-2.545,-0.2002,0.167
133,2150,52,6.27,1.63,0,0,-2.545,-0.2002,0.167
134,2151,50,0.27,0.63,1,0,1.567,0.0302,0
134,2152,35,-7.73,-1.87,0,0,1.567,0.0302,0
134,2153,37,-0.73,-0.87,0,0,1.567,0.0302,0
134,2154,34,-2.73,-0.37,0,0,1.567,0.0302,0
134,2155,56,18.27,0.63,1,0,1.567,0.0302,0
134,2156,37,-8.73,-4.87,1,0,1.567,0.0302,0
134,2157,34,-8.73,-2.37,0,0,1.567,0.0302,0
134,2158,48,4.27,1.63,1,0,1.567,0.0302,0
134,2159,44,-11.73,-1.37,1,0,1.567,0.0302,0
134,2160,40,0.27,1.13,0,0,1.567,0.0302,0
134,2161,42,12.27,-2.87,1,0,1.567,0.0302,0
134,2162,51,-3.73,1.13,1,0,1.567,0.0302,0
134,2163,43,-2.73,0.13,1,0,1.567,0.0302,0
134,2164,41,0.27,-0.87,1,0,1.567,0.0302,0
134,2165,44,0.27,2.13,1,0,1.567,0.0302,0
134,2166,48,4.27,0.13,1,0,1.567,0.0302,0
134,2167,32,9.27,-3.37,0,0,1.567,0.0302,0
134,2168,44,3.27,0.13,1,0,1.567,0.0302,0
134,2169,45,-7.73,-2.37,0,0,1.567,0.0302,0
134,2170,48,-4.73,-0.87,0,0,1.567,0.0302,0
134,2171,46,5.27,0.13,0,0,1.567,0.0302,0
134,2172,47,-8.73,-0.87,1,0,1.567,0.0302,0
134,2173,37,-8.73,0.13,0,0,1.567,0.0302,0
134,2174,52,-4.73,0.63,1,0,1.567,0.0302,0
134,2175,36,2.27,0.13,0,0,1.567,0.0302,0
134,2176,48,18.27,-0.37,1,0,1.567,0.0302,0
134,2177,46,-8.73,2.13,0,0,1.567,0.0302,0
134,2178,49,9.27,2.13,1,0,1.567,0.0302,0
134,2179,37,15.27,0.13,1,0,1.567,0.0302,0
134,2180,49,1.27,1.13,0,0,1.567,0.0302,0
134,2181,55,13.27,1.13,0,0,1.567,0.0302,0
134,2182,53,6.27,4.63,0,0,1.567,0.0302,0
134,2183,52,18.27,0.63,1,0,1.567,0.0302,0
134,2184,54,1.27,3.63,1,0,1.567,0.0302,0
135,2185,46,-10.73,-0.87,1,0,-3.551,0.7802,0.059
135,2186,46,0.27,-1.37,1,0,-3.551,0.7802,0.059
135,2187,36,-7.73,1.13,0,0,-3.551,0.7802,0.059
135,2188,36,-16.73,-0.87,1,0,-3.551,0.7802,0.059
135,2189,39,-8.73,-0.37,0,0,-3.551,0.7802,0.059
135,2190,47,0.27,0.63,1,0,-3.551,0.7802,0.059
135,2191,42,-4.73,1.13,1,0,-3.551,0.7802,0.059
135,2192,43,-4.73,0.63,0,0,-3.551,0.7802,0.059
135,2193,45,6.27,0.13,0,0,-3.551,0.7802,0.059
135,2194,36,-12.73,-0.37,1,0,-3.551,0.7802,0.059
135,2195,39,-10.73,-0.37,0,0,-3.551,0.7802,0.059
135,2196,56,6.27,1.13,1,0,-3.551,0.7802,0.059
135,2197,54,0.27,1.13,1,0,-3.551,0.7802,0.059
135,2198,51,0.27,3.63,1,0,-3.551,0.7802,0.059
135,2199,50,-12.73,2.63,0,0,-3.551,0.7802,0.059
135,2200,56,6.27,3.63,1,0,-3.551,0.7802,0.059
135,2201,55,9.27,1.63,1,1,-3.551,0.7802,0.059
136,2202,47,9.27,-0.37,0,0,2.162,0.8832,0
136,2203,40,-7.73,0.13,0,0,2.162,0.8832,0
136,2204,51,12.27,3.13,1,0,2.162,0.8832,0
136,2205,58,-14.73,1.13,0,0,2.162,0.8832,0
136,2206,48,15.27,-0.37,1,0,2.162,0.8832,0
136,2207,51,-4.73,1.63,1,0,2.162,0.8832,0
136,2208,48,12.27,1.13,1,0,2.162,0.8832,0
136,2209,42,-4.73,1.63,0,0,2.162,0.8832,0
136,2210,47,-4.73,2.63,1,0,2.162,0.8832,0
136,2211,53,15.27,1.13,0,0,2.162,0.8832,0
136,2212,49,-0.73,0.13,1,0,2.162,0.8832,0
136,2213,47,5.27,1.63,1,0,2.162,0.8832,0
136,2214,41,-7.73,0.63,1,0,2.162,0.8832,0
136,2215,47,12.27,0.63,1,0,2.162,0.8832,0
136,2216,54,2.27,1.63,1,0,2.162,0.8832,0
136,2217,46,5.27,-0.87,1,0,2.162,0.8832,0
136,2218,33,2.27,-0.37,1,0,2.162,0.8832,0
136,2219,44,-7.73,0.63,1,0,2.162,0.8832,0
137,2220,49,12.27,0.63,1,0,2.773,-0.0335,0
137,2221,55,12.27,2.63,1,0,2.773,-0.0335,0
137,2222,49,-9.73,-1.87,0,0,2.773,-0.0335,0
137,2223,37,-7.73,0.63,1,0,2.773,-0.0335,0
137,2224,46,2.27,0.13,1,0,2.773,-0.0335,0
137,2225,30,9.27,-5.87,0,0,2.773,-0.0335,0
137,2226,33,-4.73,-0.87,1,0,2.773,-0.0335,0
137,2227,51,15.27,1.63,1,0,2.773,-0.0335,0
137,2228,50,-7.73,-0.87,1,0,2.773,-0.0335,0
137,2229,40,2.27,0.63,0,0,2.773,-0.0335,0
137,2230,46,9.27,1.13,0,0,2.773,-0.0335,0
137,2231,47,10.27,-1.87,1,0,2.773,-0.0335,0
137,2232,48,-7.73,0.63,0,0,2.773,-0.0335,0
137,2233,56,9.27,3.13,0,0,2.773,-0.0335,0
137,2234,25,-7.73,-0.87,0,0,2.773,-0.0335,0
137,2235,52,5.27,0.13,1,0,2.773,-0.0335,0
137,2236,47,5.27,-0.37,0,0,2.773,-0.0335,0
137,2237,40,2.27,0.63,1,0,2.773,-0.0335,0
138,2238,37,21.27,-0.87,0,0,-1.569,-0.3932,0
138,2239,39,-7.73,-3.37,0,0,-1.569,-0.3932,0
138,2240,46,-7.73,-1.37,1,0,-1.569,-0.3932,0
138,2241,38,6.27,-1.37,1,0,-1.569,-0.3932,0
138,2242,42,9.27,1.13,0,0,-1.569,-0.3932,0
138,2244,37,-7.73,-2.37,0,0,-1.569,-0.3932,0
138,2245,40,-7.73,0.63,1,0,-1.569,-0.3932,0
138,2246,47,-4.73,1.13,0,0,-1.569,-0.3932,0
138,2247,32,-7.73,-2.37,1,0,-1.569,-0.3932,0
138,2248,51,19.27,0.13,1,0,-1.569,-0.3932,0
138,2249,47,-7.73,-0.87,1,0,-1.569,-0.3932,0
138,2250,50,-10.73,-1.37,0,0,-1.569,-0.3932,0
138,2251,42,9.27,2.63,0,0,-1.569,-0.3932,0
138,2252,41,-0.73,-0.37,1,0,-1.569,-0.3932,0
138,2253,54,-7.73,1.63,0,0,-1.569,-0.3932,0
138,2254,38,-1.73,0.13,0,0,-1.569,-0.3932,0
138,2255,45,-7.73,-0.37,0,0,-1.569,-0.3932,0
138,2256,47,-7.73,0.13,0,0,-1.569,-0.3932,0
141,2257,27,-14.73,-2.37,1,0,-7.377,-0.0418,0
141,2258,41,-7.73,-1.37,1,0,-7.377,-0.0418,0
141,2259,32,-12.73,-0.87,0,0,-7.377,-0.0418,0
141,2260,45,-7.73,3.13,0,0,-7.377,-0.0418,0
141,2261,47,-7.73,1.63,0,0,-7.377,-0.0418,0
141,2262,35,-10.73,-0.37,1,0,-7.377,-0.0418,0
141,2263,44,-9.73,-0.37,1,0,-7.377,-0.0418,0
141,2264,35,-9.73,-3.87,0,0,-7.377,-0.0418,0
141,2265,45,-2.73,2.13,1,0,-7.377,-0.0418,0
141,2266,46,-7.73,3.13,0,0,-7.377,-0.0418,0
141,2267,51,15.27,0.63,0,0,-7.377,-0.0418,0
141,2268,33,-9.73,-0.37,1,0,-7.377,-0.0418,0
141,2269,29,-14.73,-1.37,1,0,-7.377,-0.0418,0
141,2270,48,-12.73,0.13,0,0,-7.377,-0.0418,0
141,2271,41,9.27,-1.37,0,0,-7.377,-0.0418,0
141,2272,38,-4.73,-3.37,1,0,-7.377,-0.0418,0
141,2273,44,-12.73,0.13,0,0,-7.377,-0.0418,0
141,2274,27,-7.73,0.63,1,0,-7.377,-0.0418,0
141,2275,53,-10.73,1.63,0,0,-7.377,-0.0418,0
141,2276,44,-7.73,1.63,1,0,-7.377,-0.0418,0
142,2277,42,12.27,0.13,1,0,-5.561,0.2998,0
142,2278,50,-10.73,0.13,1,0,-5.561,0.2998,0
142,2279,48,15.27,1.63,0,0,-5.561,0.2998,0
142,2280,53,-10.73,0.63,1,0,-5.561,0.2998,0
142,2281,41,2.27,0.13,0,0,-5.561,0.2998,0
142,2282,38,-12.73,2.63,1,0,-5.561,0.2998,0
142,2283,41,-12.73,-1.37,1,0,-5.561,0.2998,0
142,2284,33,-7.73,-0.87,0,0,-5.561,0.2998,0
142,2285,54,5.27,1.63,1,0,-5.561,0.2998,0
142,2286,31,-17.73,-1.37,0,0,-5.561,0.2998,0
142,2287,50,-10.73,2.13,1,0,-5.561,0.2998,0
142,2288,40,-10.73,-0.37,0,0,-5.561,0.2998,0
142,2289,52,-4.73,1.63,0,0,-5.561,0.2998,0
142,2290,46,-7.73,-1.87,0,0,-5.561,0.2998,0
142,2291,46,-7.73,0.13,1,0,-5.561,0.2998,0
142,2292,53,-10.73,2.63,0,0,-5.561,0.2998,0
142,2293,36,12.27,-1.37,1,0,-5.561,0.2998,0
142,2294,46,-7.73,1.63,0,0,-5.561,0.2998,0
142,2295,55,-14.73,-0.37,1,0,-5.561,0.2998,0
142,2296,51,-10.73,1.13,0,0,-5.561,0.2998,0
142,2297,42,-12.73,0.63,1,0,-5.561,0.2998,0
142,2298,45,-14.73,-1.87,0,0,-5.561,0.2998,0
142,2299,45,-17.73,0.63,1,0,-5.561,0.2998,0
142,2300,52,22.27,-0.87,0,0,-5.561,0.2998,0
144,2301,46,-2.73,3.13,1,0,2.523,2.4769,0
144,2302,44,15.27,0.13,1,0,2.523,2.4769,0
144,2303,36,9.27,2.13,0,0,2.523,2.4769,0
144,2304,47,-2.73,0.63,1,0,2.523,2.4769,0
144,2305,42,4.27,4.13,1,0,2.523,2.4769,0
144,2306,49,-4.73,1.63,0,0,2.523,2.4769,0
144,2307,51,15.27,4.63,0,0,2.523,2.4769,0
144,2308,45,-10.73,1.63,0,0,2.523,2.4769,0
144,2309,42,12.27,2.63,0,0,2.523,2.4769,0
144,2310,52,-7.73,1.13,1,0,2.523,2.4769,0
144,2311,35,-7.73,3.13,1,0,2.523,2.4769,0
144,2312,54,15.27,2.63,0,0,2.523,2.4769,0
144,2313,35,-2.73,1.63,0,0,2.523,2.4769,0
144,2314,54,-7.73,3.13,1,0,2.523,2.4769,0
144,2315,50,0.27,2.13,1,0,2.523,2.4769,0
144,2316,54,15.27,5.13,1,0,2.523,2.4769,0
147,2317,55,2.27,1.13,0,0,-4.227,0.7922,0
147,2318,37,-2.73,-0.37,1,0,-4.227,0.7922,0
147,2319,46,-4.73,1.63,0,0,-4.227,0.7922,0
147,2320,51,5.27,0.13,0,0,-4.227,0.7922,0
147,2321,46,-10.73,-1.87,1,0,-4.227,0.7922,0
147,2322,51,-7.73,1.63,1,0,-4.227,0.7922,0
147,2323,54,-2.73,1.63,0,0,-4.227,0.7922,0
147,2324,51,9.27,0.13,0,0,-4.227,0.7922,0
147,2325,53,-2.73,0.63,0,0,-4.227,0.7922,0
147,2326,46,-7.73,1.13,0,0,-4.227,0.7922,0
147,2327,55,-7.73,2.13,1,0,-4.227,0.7922,0
147,2328,51,-2.73,0.63,0,0,-4.227,0.7922,0
147,2329,54,-2.73,0.63,1,0,-4.227,0.7922,0
147,2330,55,-9.73,3.13,0,0,-4.227,0.7922,0
147,2331,37,-7.73,1.63,0,0,-4.227,0.7922,0
147,2332,51,-4.73,1.13,1,0,-4.227,0.7922,0
147,2333,53,-7.73,0.13,1,0,-4.227,0.7922,0
147,2334,51,-4.73,3.13,0,0,-4.227,0.7922,0
147,2335,43,-4.73,0.63,0,0,-4.227,0.7922,0
147,2336,48,-7.73,0.13,0,0,-4.227,0.7922,0
147,2337,47,-2.73,-0.37,0,0,-4.227,0.7922,0
147,2338,46,-7.73,-1.37,0,0,-4.227,0.7922,0
148,2341,51,-2.73,0.63,1,0,2.106,1.2622,0
148,2342,47,-4.73,1.13,0,0,2.106,1.2622,0
148,2343,46,15.27,-0.87,1,0,2.106,1.2622,0
148,2344,45,-7.73,-0.87,1,0,2.106,1.2622,0
148,2345,38,-17.73,-0.37,0,0,2.106,1.2622,0
148,2346,41,-7.73,1.13,1,0,2.106,1.2622,0
148,2347,43,-4.73,0.13,1,0,2.106,1.2622,0
148,2348,44,-2.73,1.63,0,0,2.106,1.2622,0
148,2349,42,-4.73,0.63,1,0,2.106,1.2622,0
148,2350,51,0.27,5.13,0,0,2.106,1.2622,0
148,2351,40,-4.73,-0.37,1,0,2.106,1.2622,0
148,2352,54,-7.73,5.13,1,0,2.106,1.2622,0
148,2353,50,0.27,-0.37,0,0,2.106,1.2622,0
148,2354,55,20.27,2.13,1,0,2.106,1.2622,0
148,2355,47,7.27,1.63,1,0,2.106,1.2622,0
148,2356,44,0.27,0.63,1,0,2.106,1.2622,0
148,2357,42,10.27,1.13,0,0,2.106,1.2622,0
148,2358,56,20.27,4.63,1,0,2.106,1.2622,0
148,2359,33,0.27,0.13,0,0,2.106,1.2622,0
148,2360,46,-7.73,1.13,0,0,2.106,1.2622,0
148,2361,48,-12.73,0.63,0,0,2.106,1.2622,0
148,2362,32,22.27,0.63,1,0,2.106,1.2622,0
148,2363,43,5.27,3.13,1,0,2.106,1.2622,0
148,2364,45,2.27,-0.37,1,0,2.106,1.2622,0
148,2365,45,22.27,2.63,1,0,2.106,1.2622,0
148,2366,53,5.27,1.63,0,0,2.106,1.2622,0
148,2367,50,7.27,2.63,1,0,2.106,1.2622,0
148,2368,48,5.27,0.13,1,0,2.106,1.2622,0
148,2369,37,-4.73,1.13,1,0,2.106,1.2622,0
149,2370,51,17.27,3.13,1,0,8.225,0.0855,0
149,2371,40,7.27,-0.87,0,0,8.225,0.0855,0
149,2372,44,5.27,0.13,0,0,8.225,0.0855,0
149,2373,38,15.27,-0.37,0,0,8.225,0.0855,0
149,2374,35,5.27,-2.87,1,0,8.225,0.0855,0
149,2375,23,9.27,-2.37,0,0,8.225,0.0855,0
149,2376,46,5.27,-0.37,0,0,8.225,0.0855,0
149,2377,38,15.27,-1.37,0,0,8.225,0.0855,0
149,2378,52,19.27,-2.37,1,0,8.225,0.0855,0
149,2379,45,12.27,0.13,0,0,8.225,0.0855,0
149,2380,34,-7.73,-2.87,1,0,8.225,0.0855,0
149,2381,46,17.27,1.63,1,0,8.225,0.0855,0
149,2382,41,-4.73,0.13,0,0,8.225,0.0855,0
149,2383,40,5.27,0.63,1,0,8.225,0.0855,0
149,2384,51,15.27,3.13,1,0,8.225,0.0855,0
149,2385,31,-7.73,-0.37,0,0,8.225,0.0855,0
149,2386,47,2.27,0.13,0,0,8.225,0.0855,0
149,2387,44,19.27,2.13,0,0,8.225,0.0855,0
149,2388,47,12.27,1.63,0,0,8.225,0.0855,0
149,2389,48,-7.73,1.63,1,0,8.225,0.0855,0
149,2390,48,17.27,1.13,0,0,8.225,0.0855,0
150,2394,30,-7.73,-0.37,0,0,5.473,-0.3311,0.071
150,2395,40,22.27,0.13,1,0,5.473,-0.3311,0.071
150,2396,50,-7.73,0.13,0,0,5.473,-0.3311,0.071
150,2397,54,12.27,0.63,1,0,5.473,-0.3311,0.071
150,2398,37,2.27,-2.87,1,0,5.473,-0.3311,0.071
150,2399,40,12.27,1.63,0,0,5.473,-0.3311,0.071
150,2400,34,12.27,-0.87,1,0,5.473,-0.3311,0.071
150,2401,47,12.27,-0.37,0,0,5.473,-0.3311,0.071
150,2402,33,12.27,-2.37,0,0,5.473,-0.3311,0.071
150,2403,43,-17.73,0.13,1,0,5.473,-0.3311,0.071
150,2404,53,12.27,0.63,1,0,5.473,-0.3311,0.071
150,2405,36,-7.73,-1.87,0,0,5.473,-0.3311,0.071
150,2406,49,2.27,0.63,1,0,5.473,-0.3311,0.071
150,2407,54,22.27,1.13,1,0,5.473,-0.3311,0.071
150,2408,45,12.27,0.13,1,0,5.473,-0.3311,0.071
150,2409,41,22.27,1.63,1,0,5.473,-0.3311,0.071
150,2410,35,-7.73,-1.37,1,0,5.473,-0.3311,0.071
150,2411,34,12.27,-1.37,0,0,5.473,-0.3311,0.071
150,2412,30,12.27,-1.37,0,0,5.473,-0.3311,0.071
150,2413,41,22.27,0.63,1,0,5.473,-0.3311,0.071
150,2414,37,2.27,-2.37,1,0,5.473,-0.3311,0.071
150,2415,46,2.27,0.63,1,0,5.473,-0.3311,0.071
150,2416,43,2.27,-0.37,0,0,5.473,-0.3311,0.071
150,2417,30,-7.73,0.13,0,0,5.473,-0.3311,0.071
150,2418,39,-17.73,-0.37,0,0,5.473,-0.3311,0.071
151,2420,40,-7.73,-0.87,1,0,-1.945,-1.221,0
151,2421,25,-7.73,-1.87,0,0,-1.945,-1.221,0
151,2422,38,2.27,-0.87,1,0,-1.945,-1.221,0
151,2423,34,-7.73,-1.87,0,0,-1.945,-1.221,0
151,2424,37,-7.73,0.63,0,0,-1.945,-1.221,0
151,2425,33,-7.73,-4.87,1,0,-1.945,-1.221,0
151,2426,39,-7.73,-1.87,0,0,-1.945,-1.221,0
151,2427,34,-7.73,-0.37,1,0,-1.945,-1.221,0
151,2428,49,19.27,0.13,0,0,-1.945,-1.221,0
151,2429,46,-4.73,1.13,1,0,-1.945,-1.221,0
151,2430,37,19.27,-2.37,0,0,-1.945,-1.221,0
151,2431,37,5.27,-3.37,0,0,-1.945,-1.221,0
151,2432,43,-7.73,0.63,1,0,-1.945,-1.221,0
151,2433,47,-7.73,0.13,1,0,-1.945,-1.221,0
151,2434,38,19.27,-1.37,0,0,-1.945,-1.221,0
151,2435,28,-10.73,-1.87,0,0,-1.945,-1.221,0
151,2436,42,-4.73,-0.37,1,0,-1.945,-1.221,0
151,2437,43,-4.73,-1.37,1,0,-1.945,-1.221,0
151,2438,34,-7.73,-4.37,1,0,-1.945,-1.221,0
151,2439,31,-7.73,-1.87,1,0,-1.945,-1.221,0
151,2440,51,12.27,4.13,0,0,-1.945,-1.221,0
151,2441,38,-4.73,0.13,0,0,-1.945,-1.221,0
151,2442,34,-7.73,-4.37,1,0,-1.945,-1.221,0
152,2443,49,2.27,1.63,1,0,12.508,0.5155,0
152,2444,52,22.27,3.13,1,0,12.508,0.5155,0
152,2445,46,12.27,-0.87,0,0,12.508,0.5155,0
152,2446,40,2.27,0.13,1,0,12.508,0.5155,0
152,2447,49,9.27,2.63,1,0,12.508,0.5155,0
152,2448,40,19.27,-0.37,0,0,12.508,0.5155,0
152,2449,49,15.27,0.13,0,0,12.508,0.5155,0
152,2450,54,12.27,-0.37,1,0,12.508,0.5155,0
152,2451,51,2.27,1.13,1,0,12.508,0.5155,0
152,2452,56,15.27,1.63,1,0,12.508,0.5155,0
152,2453,54,19.27,0.63,1,0,12.508,0.5155,0
152,2454,52,19.27,0.63,1,0,12.508,0.5155,0
152,2455,39,2.27,0.13,0,0,12.508,0.5155,0
152,2456,47,15.27,-1.87,1,0,12.508,0.5155,0
152,2457,38,19.27,-0.37,0,0,12.508,0.5155,0
152,2458,52,9.27,0.13,1,0,12.508,0.5155,0
152,2459,48,15.27,0.63,0,0,12.508,0.5155,0
153,2460,42,-9.73,-0.37,1,0,5,0.6123,0
153,2462,54,13.27,1.13,1,0,5,0.6123,0
153,2463,35,-9.73,-3.87,1,0,5,0.6123,0
153,2464,48,13.27,0.63,1,0,5,0.6123,0
153,2465,48,-9.73,1.13,1,0,5,0.6123,0
153,2466,52,-9.73,0.13,1,0,5,0.6123,0
153,2467,48,-9.73,0.13,0,0,5,0.6123,0
153,2468,55,-1.73,0.63,1,0,5,0.6123,0
153,2470,54,21.27,0.63,1,0,5,0.6123,0
153,2471,54,21.27,2.13,0,0,5,0.6123,0
153,2472,51,13.27,0.63,0,0,5,0.6123,0
153,2473,52,13.27,0.63,0,0,5,0.6123,0
153,2474,54,13.27,-0.87,0,0,5,0.6123,0
153,2475,54,21.27,-0.37,1,0,5,0.6123,0
153,2476,54,-9.73,2.13,0,0,5,0.6123,0
153,2477,58,13.27,1.13,0,0,5,0.6123,0
153,2478,45,-9.73,-0.87,0,0,5,0.6123,0
153,2479,56,-9.73,1.63,1,0,5,0.6123,0
153,2480,48,13.27,0.63,0,0,5,0.6123,0
153,2481,49,21.27,3.63,1,0,5,0.6123,0
153,2482,56,-9.73,2.13,1,0,5,0.6123,0
153,2483,57,21.27,4.63,1,0,5,0.6123,0
154,2484,41,-16.73,-0.87,1,0,-7.827,-0.1585,0
154,2485,35,-10.73,-2.37,1,0,-7.827,-0.1585,0
154,2486,28,-16.73,-0.87,1,0,-7.827,-0.1585,0
154,2487,37,18.27,-1.37,0,0,-7.827,-0.1585,0
154,2488,37,-12.73,-1.87,1,0,-7.827,-0.1585,0
154,2489,25,-16.73,-0.87,1,0,-7.827,-0.1585,0
154,2490,50,-10.73,-1.37,0,0,-7.827,-0.1585,0
154,2492,47,-16.73,-0.37,0,0,-7.827,-0.1585,0
154,2493,54,21.27,-0.37,0,0,-7.827,-0.1585,0
154,2494,52,-16.73,2.63,0,0,-7.827,-0.1585,0
155,2505,34,2.27,-1.87,0,0,5.273,-0.1244,0
155,2506,39,5.27,-0.87,0,0,5.273,-0.1244,0
155,2507,40,12.27,-2.87,0,0,5.273,-0.1244,0
155,2508,51,12.27,1.13,1,0,5.273,-0.1244,0
155,2509,54,12.27,1.13,1,0,5.273,-0.1244,0
155,2510,51,2.27,1.63,0,0,5.273,-0.1244,0
155,2511,51,-2.73,1.13,0,0,5.273,-0.1244,0
155,2512,54,2.27,1.63,0,0,5.273,-0.1244,0
155,2513,49,-0.73,-1.87,1,0,5.273,-0.1244,0
155,2514,42,7.27,0.13,1,0,5.273,-0.1244,0
155,2515,55,12.27,3.13,1,0,5.273,-0.1244,0
155,2516,42,-4.73,-1.37,1,0,5.273,-0.1244,0
155,2517,54,5.27,0.13,1,0,5.273,-0.1244,0
155,2518,29,-10.73,-3.87,0,0,5.273,-0.1244,0
155,2519,35,22.27,0.63,1,0,5.273,-0.1244,0
155,2520,50,22.27,2.13,1,0,5.273,-0.1244,0
155,2521,37,2.27,0.13,0,0,5.273,-0.1244,0
